State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,BHIND,2006,Kharif     ,Moong(Green Gram),50855,3817
Madhya Pradesh,BHIND,2006,Kharif     ,Niger seed,4963,565
Madhya Pradesh,BHIND,2006,Kharif     ,Other Kharif pulses,822,851
Madhya Pradesh,BHIND,2006,Kharif     ,Rapeseed &Mustard,22,2
Madhya Pradesh,BHIND,2006,Kharif     ,Rice,7077,4449
Madhya Pradesh,BHIND,2006,Kharif     ,Sesamum,7714,3877
Madhya Pradesh,BHIND,2006,Kharif     ,Small millets,195,112
Madhya Pradesh,BHIND,2006,Kharif     ,Soyabean,20838,17460
Madhya Pradesh,BHIND,2006,Kharif     ,Sunflower,9442,3717
Madhya Pradesh,BHIND,2006,Kharif     ,Urad,60364,4416
Madhya Pradesh,BHIND,2006,Rabi       ,Gram,39956,27433
Madhya Pradesh,BHIND,2006,Rabi       ,Groundnut,410,350
Madhya Pradesh,BHIND,2006,Rabi       ,Jowar,26870,13172
Madhya Pradesh,BHIND,2006,Rabi       ,Linseed,373,114
Madhya Pradesh,BHIND,2006,Rabi       ,Maize,83,186
Madhya Pradesh,BHIND,2006,Rabi       ,Other  Rabi pulses,1332,158
Madhya Pradesh,BHIND,2006,Rabi       ,Rice,64,110
Madhya Pradesh,BHIND,2006,Rabi       ,Safflower,11744,16021
Madhya Pradesh,BHIND,2006,Rabi       ,Sunflower,5261,2573
Madhya Pradesh,BHIND,2006,Rabi       ,Wheat,7339,5444
Madhya Pradesh,BHIND,2006,Summer     ,Sunflower,63,50
Madhya Pradesh,BHIND,2006,WholeYear ,Banana,195,3893
Madhya Pradesh,BHIND,2006,WholeYear ,Coconut ,26,124
Madhya Pradesh,BHIND,2006,WholeYear ,Coriander,331,35
Madhya Pradesh,BHIND,2006,WholeYear ,Cotton(lint),1430,1151
Madhya Pradesh,BHIND,2006,WholeYear ,Dry chillies,650,869
Madhya Pradesh,BHIND,2006,WholeYear ,Dry ginger,1355,17224
Madhya Pradesh,BHIND,2006,WholeYear ,Garlic,60,113
Madhya Pradesh,BHIND,2006,WholeYear ,Mesta,869,626
Madhya Pradesh,BHIND,2006,WholeYear ,Onion,474,2923
Madhya Pradesh,BHIND,2006,WholeYear ,Potato,73,1726
Madhya Pradesh,BHIND,2006,WholeYear ,Sugarcane,26114,1885431
Madhya Pradesh,BHIND,2006,WholeYear ,Turmeric,57,288
Madhya Pradesh,BHIND,2007,Kharif     ,Arhar/Tur,66110,48422
Madhya Pradesh,BHIND,2007,Kharif     ,Bajra,8077,8456
Madhya Pradesh,BHIND,2007,Kharif     ,Dry chillies,548,494
Madhya Pradesh,BHIND,2007,Kharif     ,Groundnut,862,308
Madhya Pradesh,BHIND,2007,Kharif     ,Horse-gram,52,27
Madhya Pradesh,BHIND,2007,Kharif     ,Jowar,60040,114717
Madhya Pradesh,BHIND,2007,Kharif     ,Maize,433,927
Madhya Pradesh,BHIND,2007,Kharif     ,Moong(Green Gram),53713,19697
Madhya Pradesh,BHIND,2007,Kharif     ,Niger seed,4494,1691
Madhya Pradesh,BHIND,2007,Kharif     ,Onion,91,542
Madhya Pradesh,BHIND,2007,Kharif     ,Other Kharif pulses,722,679
Madhya Pradesh,BHIND,2007,Kharif     ,Potato,36,119
Madhya Pradesh,BHIND,2007,Kharif     ,Rapeseed &Mustard,37,13
Madhya Pradesh,BHIND,2007,Kharif     ,Rice,6812,4223
Madhya Pradesh,BHIND,2007,Kharif     ,Sesamum,6754,3413
Madhya Pradesh,BHIND,2007,Kharif     ,Small millets,126,64
Madhya Pradesh,BHIND,2007,Kharif     ,Soyabean,14782,15237
Madhya Pradesh,BHIND,2007,Kharif     ,Sunflower,7658,3358
Madhya Pradesh,BHIND,2007,Kharif     ,Urad,56276,25234
Madhya Pradesh,BHIND,2007,Rabi       ,Dry chillies,116,202
Madhya Pradesh,BHIND,2007,Rabi       ,Gram,35053,17123
Madhya Pradesh,BHIND,2007,Rabi       ,Groundnut,513,443
Madhya Pradesh,BHIND,2007,Rabi       ,Jowar,23488,11369
Madhya Pradesh,BHIND,2007,Rabi       ,Linseed,297,117
Madhya Pradesh,BHIND,2007,Rabi       ,Maize,77,216
Madhya Pradesh,BHIND,2007,Rabi       ,Onion,394,5448
Madhya Pradesh,BHIND,2007,Rabi       ,Other  Rabi pulses,1180,141
Madhya Pradesh,BHIND,2007,Rabi       ,Potato,41,504
Madhya Pradesh,BHIND,2007,Rabi       ,Rice,26,45
Madhya Pradesh,BHIND,2007,Rabi       ,Safflower,9989,14566
Madhya Pradesh,BHIND,2007,Rabi       ,Sunflower,5444,2817
Madhya Pradesh,BHIND,2007,Rabi       ,Wheat,6893,8333
Madhya Pradesh,BHIND,2007,Summer     ,Dry chillies,16,54
Madhya Pradesh,BHIND,2007,Summer     ,Onion,31,262
Madhya Pradesh,BHIND,2007,Summer     ,Sunflower,94,96
Madhya Pradesh,BHIND,2007,WholeYear ,Banana,114,2016
Madhya Pradesh,BHIND,2007,WholeYear ,Coconut ,23,117
Madhya Pradesh,BHIND,2007,WholeYear ,Coriander,287,100
Madhya Pradesh,BHIND,2007,WholeYear ,Cotton(lint),1307,1066
Madhya Pradesh,BHIND,2007,WholeYear ,Dry ginger,817,16767
Madhya Pradesh,BHIND,2007,WholeYear ,Garlic,74,76
Madhya Pradesh,BHIND,2007,WholeYear ,Mesta,897,646
Madhya Pradesh,BHIND,2007,WholeYear ,Sannhamp,306,76
Madhya Pradesh,BHIND,2007,WholeYear ,Sugarcane,27086,1852682
Madhya Pradesh,BHIND,2007,WholeYear ,Turmeric,68,529
Madhya Pradesh,BHIND,2008,Kharif     ,Arhar/Tur,62667,50782
Madhya Pradesh,BHIND,2008,Kharif     ,Bajra,7219,7065
Madhya Pradesh,BHIND,2008,Kharif     ,Dry chillies,470,436
Madhya Pradesh,BHIND,2008,Kharif     ,Groundnut,434,169
Madhya Pradesh,BHIND,2008,Kharif     ,Jowar,56822,88510
Madhya Pradesh,BHIND,2008,Kharif     ,Maize,560,1028
Madhya Pradesh,BHIND,2008,Kharif     ,Moong(Green Gram),49123,4153
Madhya Pradesh,BHIND,2008,Kharif     ,Niger seed,4039,976
Madhya Pradesh,BHIND,2008,Kharif     ,Onion,114,591
Madhya Pradesh,BHIND,2008,Kharif     ,Other Kharif pulses,1489,1429
Madhya Pradesh,BHIND,2008,Kharif     ,Potato,36,68
Madhya Pradesh,BHIND,2008,Kharif     ,Rice,5503,4077.72
Madhya Pradesh,BHIND,2008,Kharif     ,Sesamum,5704,2205
Madhya Pradesh,BHIND,2008,Kharif     ,Soyabean,23924,16091
Madhya Pradesh,BHIND,2008,Kharif     ,Sunflower,8157,3056
Madhya Pradesh,BHIND,2008,Kharif     ,Urad,48568,5444
Madhya Pradesh,BHIND,2008,Rabi       ,Dry chillies,137,232
Madhya Pradesh,BHIND,2008,Rabi       ,Gram,38454,21799
Madhya Pradesh,BHIND,2008,Rabi       ,Groundnut,680,535
Madhya Pradesh,BHIND,2008,Rabi       ,Jowar,24150,13398
Madhya Pradesh,BHIND,2008,Rabi       ,Linseed,262,99
Madhya Pradesh,BHIND,2008,Rabi       ,Maize,134,284
Madhya Pradesh,BHIND,2008,Rabi       ,Onion,341,1311
Madhya Pradesh,BHIND,2008,Rabi       ,Other  Rabi pulses,187,78
Madhya Pradesh,BHIND,2008,Rabi       ,Potato,64,920
Madhya Pradesh,BHIND,2008,Rabi       ,Rapeseed &Mustard,31,12
Madhya Pradesh,BHIND,2008,Rabi       ,Safflower,10804,13394
Madhya Pradesh,BHIND,2008,Rabi       ,Sunflower,5405,2586
Madhya Pradesh,BHIND,2008,Rabi       ,Wheat,7030,8445
Madhya Pradesh,BHIND,2008,Summer     ,Dry chillies,22,72
Madhya Pradesh,BHIND,2008,Summer     ,Maize,33,69
Madhya Pradesh,BHIND,2008,Summer     ,Onion,28,153
Madhya Pradesh,BHIND,2008,Summer     ,Sunflower,226,180
Madhya Pradesh,BHIND,2008,WholeYear ,Banana,147,5647
Madhya Pradesh,BHIND,2008,WholeYear ,Black pepper,1,4
Madhya Pradesh,BHIND,2008,WholeYear ,Cashewnut,39,23.98
Madhya Pradesh,BHIND,2008,WholeYear ,Coconut ,24,164
Madhya Pradesh,BHIND,2008,WholeYear ,Coriander,272,147
Madhya Pradesh,BHIND,2008,WholeYear ,Cotton(lint),1384,1270
Madhya Pradesh,BHIND,2008,WholeYear ,Dry ginger,1179,37561
Madhya Pradesh,BHIND,2008,WholeYear ,Garlic,67,147
Madhya Pradesh,BHIND,2008,WholeYear ,Mesta,596,610
Madhya Pradesh,BHIND,2008,WholeYear ,Sannhamp,249,62
Madhya Pradesh,BHIND,2008,WholeYear ,Sugarcane,24616,1426497
Madhya Pradesh,BHIND,2008,WholeYear ,Turmeric,82,390
Madhya Pradesh,BHIND,2009,Kharif     ,Arhar/Tur,67000,49647
Madhya Pradesh,BHIND,2009,Kharif     ,Bajra,7943,4377
Madhya Pradesh,BHIND,2009,Kharif     ,Groundnut,542,207
Madhya Pradesh,BHIND,2009,Kharif     ,Jowar,55352,45436
Madhya Pradesh,BHIND,2009,Kharif     ,Maize,1440,930
Madhya Pradesh,BHIND,2009,Kharif     ,Moong(Green Gram),42498,283
Madhya Pradesh,BHIND,2009,Kharif     ,Niger seed,3296,904
Madhya Pradesh,BHIND,2009,Kharif     ,Onion,93,328
Madhya Pradesh,BHIND,2009,Kharif     ,Other Kharif pulses,1319,643
Madhya Pradesh,BHIND,2009,Kharif     ,Potato,31,192
Madhya Pradesh,BHIND,2009,Kharif     ,Rice,5039,3877.51
Madhya Pradesh,BHIND,2009,Kharif     ,Sesamum,5919,1012
Madhya Pradesh,BHIND,2009,Kharif     ,Small millets,99,53
Madhya Pradesh,BHIND,2009,Kharif     ,Soyabean,33508,7894
Madhya Pradesh,BHIND,2009,Kharif     ,Sunflower,5912,1805
Madhya Pradesh,BHIND,2009,Kharif     ,Urad,44525,465
Madhya Pradesh,BHIND,2009,Rabi       ,Dry chillies,119,355
Madhya Pradesh,BHIND,2009,Rabi       ,Groundnut,594,471
Madhya Pradesh,BHIND,2009,Rabi       ,Jowar,26124,13677
Madhya Pradesh,BHIND,2009,Rabi       ,Linseed,320,94
Madhya Pradesh,BHIND,2009,Rabi       ,Maize,213,409
Madhya Pradesh,BHIND,2009,Rabi       ,Onion,438,7057
Madhya Pradesh,BHIND,2009,Rabi       ,Other  Rabi pulses,589,220
Madhya Pradesh,BHIND,2009,Rabi       ,Potato,85,1255
Madhya Pradesh,BHIND,2009,Rabi       ,Rapeseed &Mustard,20,6
Madhya Pradesh,BHIND,2009,Rabi       ,Safflower,11412,15408
Madhya Pradesh,BHIND,2009,Rabi       ,Sunflower,3306,1621
Madhya Pradesh,BHIND,2009,Rabi       ,Wheat,6387,8518
Madhya Pradesh,BHIND,2009,Summer     ,Dry chillies,25,115
Madhya Pradesh,BHIND,2009,Summer     ,Maize,32,67
Madhya Pradesh,BHIND,2009,Summer     ,Onion,39,298
Madhya Pradesh,BHIND,2009,Summer     ,Sunflower,191,164
Madhya Pradesh,BHIND,2009,WholeYear ,Banana,174,3859
Madhya Pradesh,BHIND,2009,WholeYear ,Cashewnut,36,27
Madhya Pradesh,BHIND,2009,WholeYear ,Coconut ,19,135
Madhya Pradesh,BHIND,2009,WholeYear ,Coriander,285,140
Madhya Pradesh,BHIND,2009,WholeYear ,Cotton(lint),1165,1115
Madhya Pradesh,BHIND,2009,WholeYear ,Dry ginger,1375,43301
Madhya Pradesh,BHIND,2009,WholeYear ,Garlic,107,150
Madhya Pradesh,BHIND,2009,WholeYear ,Mesta,973,1504
Madhya Pradesh,BHIND,2009,WholeYear ,Sannhamp,264,66
Madhya Pradesh,BHIND,2009,WholeYear ,Sugarcane,25686,1805726
Madhya Pradesh,BHIND,2009,WholeYear ,Turmeric,47,177
Madhya Pradesh,BHIND,2010,Kharif     ,Arhar/Tur,72728,65568
Madhya Pradesh,BHIND,2010,Kharif     ,Bajra,6717,5117
Madhya Pradesh,BHIND,2010,Kharif     ,Cotton(lint),787,901
Madhya Pradesh,BHIND,2010,Kharif     ,Cowpea(Lobia),19,10
Madhya Pradesh,BHIND,2010,Kharif     ,Dry chillies,496,409
Madhya Pradesh,BHIND,2010,Kharif     ,Groundnut,280,110
Madhya Pradesh,BHIND,2010,Kharif     ,Jowar,56034,77549
Madhya Pradesh,BHIND,2010,Kharif     ,Maize,925,1721
Madhya Pradesh,BHIND,2010,Kharif     ,Moong(Green Gram),45325,13004
Madhya Pradesh,BHIND,2010,Kharif     ,Niger seed,2883,642
Madhya Pradesh,BHIND,2010,Kharif     ,Onion,88,549
Madhya Pradesh,BHIND,2010,Kharif     ,Other Kharif pulses,662,593
Madhya Pradesh,BHIND,2010,Kharif     ,Peas & beans (Pulses),4,36
Madhya Pradesh,BHIND,2010,Kharif     ,Potato,26,198
Madhya Pradesh,BHIND,2010,Kharif     ,Rice,4927,4816
Madhya Pradesh,BHIND,2010,Kharif     ,Sesamum,5090,2224
Madhya Pradesh,BHIND,2010,Kharif     ,Small millets,49,23
Madhya Pradesh,BHIND,2010,Kharif     ,Soyabean,47434,46009
Madhya Pradesh,BHIND,2010,Kharif     ,Sunflower,2884,961
Madhya Pradesh,BHIND,2010,Kharif     ,Urad,44916,14252
Madhya Pradesh,BHIND,2010,Rabi       ,Dry chillies,123,334
Madhya Pradesh,BHIND,2010,Rabi       ,Gram,43074,28154
Madhya Pradesh,BHIND,2010,Rabi       ,Groundnut,587,516
Madhya Pradesh,BHIND,2010,Rabi       ,Jowar,22485,8414
Madhya Pradesh,BHIND,2010,Rabi       ,Linseed,290,97
Madhya Pradesh,BHIND,2010,Rabi       ,Maize,315,668
Madhya Pradesh,BHIND,2010,Rabi       ,Onion,585,4006
Madhya Pradesh,BHIND,2010,Rabi       ,Other  Rabi pulses,960,296
Madhya Pradesh,BHIND,2010,Rabi       ,Peas & beans (Pulses),13,92
Madhya Pradesh,BHIND,2010,Rabi       ,Potato,61,710
Madhya Pradesh,BHIND,2010,Rabi       ,Rapeseed &Mustard,21,7
Madhya Pradesh,BHIND,2010,Rabi       ,Safflower,11398,14548
Madhya Pradesh,BHIND,2010,Rabi       ,Sunflower,3062,1327
Madhya Pradesh,BHIND,2010,Rabi       ,Wheat,7876,10271
Madhya Pradesh,BHIND,2010,Summer     ,Dry chillies,10,30
Madhya Pradesh,BHIND,2010,Summer     ,Maize,116,295
Madhya Pradesh,BHIND,2010,Summer     ,Onion,24,255
Madhya Pradesh,BHIND,2010,Summer     ,Peas & beans (Pulses),4,34
Madhya Pradesh,BHIND,2010,Summer     ,Potato,1,15
Madhya Pradesh,BHIND,2010,Summer     ,Sunflower,236,239
Madhya Pradesh,BHIND,2010,WholeYear ,Banana,219,5144
Madhya Pradesh,BHIND,2010,WholeYear ,Cashewnut,66,48
Madhya Pradesh,BHIND,2010,WholeYear ,Coconut ,20,191
Madhya Pradesh,BHIND,2010,WholeYear ,Coriander,223,83
Madhya Pradesh,BHIND,2010,WholeYear ,Dry ginger,1219,4410.9
Madhya Pradesh,BHIND,2010,WholeYear ,Garlic,135,174
Madhya Pradesh,BHIND,2010,WholeYear ,Mesta,1464,1916
Madhya Pradesh,BHIND,2010,WholeYear ,Sannhamp,308,77
Madhya Pradesh,BHIND,2010,WholeYear ,Sugarcane,31299,2200320
Madhya Pradesh,BHIND,2010,WholeYear ,Turmeric,67,284
Madhya Pradesh,BHIND,2011,Kharif     ,Arhar/Tur,76010,44842
Madhya Pradesh,BHIND,2011,Kharif     ,Bajra,6414,5837
Madhya Pradesh,BHIND,2011,Kharif     ,Cotton(lint),632,1286
Madhya Pradesh,BHIND,2011,Kharif     ,Cowpea(Lobia),31,16
Madhya Pradesh,BHIND,2011,Kharif     ,Dry chillies,488,394
Madhya Pradesh,BHIND,2011,Kharif     ,Groundnut,253,145
Madhya Pradesh,BHIND,2011,Kharif     ,Jowar,53943,90870
Madhya Pradesh,BHIND,2011,Kharif     ,Maize,943,2107
Madhya Pradesh,BHIND,2011,Kharif     ,Moong(Green Gram),27097,8057
Madhya Pradesh,BHIND,2011,Kharif     ,Niger seed,2698,644
Madhya Pradesh,BHIND,2011,Kharif     ,Onion,350,1728
Madhya Pradesh,BHIND,2011,Kharif     ,Other Kharif pulses,819,879
Madhya Pradesh,BHIND,2011,Kharif     ,Peas & beans (Pulses),3,27
Madhya Pradesh,BHIND,2011,Kharif     ,Potato,60,496
Madhya Pradesh,BHIND,2011,Kharif     ,Rice,6489,5830
Madhya Pradesh,BHIND,2011,Kharif     ,Sesamum,3552,1336
Madhya Pradesh,BHIND,2011,Kharif     ,Small millets,48,21
Madhya Pradesh,BHIND,2011,Kharif     ,Soyabean,81066,87640
Madhya Pradesh,BHIND,2011,Kharif     ,Sunflower,2749,997
Madhya Pradesh,BHIND,2011,Kharif     ,Urad,29580,9751
Madhya Pradesh,BHIND,2011,Rabi       ,Dry chillies,213,502
Madhya Pradesh,BHIND,2011,Rabi       ,Gram,37860,19274
Madhya Pradesh,BHIND,2011,Rabi       ,Groundnut,607,494
Madhya Pradesh,BHIND,2011,Rabi       ,Jowar,21863,15414
Madhya Pradesh,BHIND,2011,Rabi       ,Linseed,160,39
Madhya Pradesh,BHIND,2011,Rabi       ,Maize,400,1036
Madhya Pradesh,BHIND,2011,Rabi       ,Onion,691,12143
Madhya Pradesh,BHIND,2011,Rabi       ,Other  Rabi pulses,839,347
Madhya Pradesh,BHIND,2011,Rabi       ,Peas & beans (Pulses),9,66
Madhya Pradesh,BHIND,2011,Rabi       ,Potato,116,1409
Madhya Pradesh,BHIND,2011,Rabi       ,Rapeseed &Mustard,65,19
Madhya Pradesh,BHIND,2011,Rabi       ,Safflower,9423,11637
Madhya Pradesh,BHIND,2011,Rabi       ,Sunflower,2682,1043
Madhya Pradesh,BHIND,2011,Rabi       ,Wheat,6908,7810
Madhya Pradesh,BHIND,2011,Summer     ,Dry chillies,27,95
Madhya Pradesh,BHIND,2011,Summer     ,Maize,184,385
Madhya Pradesh,BHIND,2011,Summer     ,Onion,28,172
Madhya Pradesh,BHIND,2011,Summer     ,Potato,4,58
Madhya Pradesh,BHIND,2011,Summer     ,Sunflower,201,205
Madhya Pradesh,BHIND,2011,WholeYear ,Banana,92,2299
Madhya Pradesh,BHIND,2011,WholeYear ,Cashewnut,79,63
Madhya Pradesh,BHIND,2011,WholeYear ,Coconut ,20,199
Madhya Pradesh,BHIND,2011,WholeYear ,Coriander,276,73
Madhya Pradesh,BHIND,2011,WholeYear ,Dry ginger,1382,4397.3
Madhya Pradesh,BHIND,2011,WholeYear ,Garlic,182,227
Madhya Pradesh,BHIND,2011,WholeYear ,Mesta,396,449
Madhya Pradesh,BHIND,2011,WholeYear ,Sannhamp,32,8
Madhya Pradesh,BHIND,2011,WholeYear ,Sugarcane,25507,1744679
Madhya Pradesh,BHIND,2011,WholeYear ,Turmeric,156,638
Madhya Pradesh,BHIND,2012,Kharif     ,Arhar/Tur,68625,82666
Madhya Pradesh,BHIND,2012,Kharif     ,Bajra,5110,5772
Madhya Pradesh,BHIND,2012,Kharif     ,Cotton(lint),549,1261
Madhya Pradesh,BHIND,2012,Kharif     ,Cowpea(Lobia),123,34
Madhya Pradesh,BHIND,2012,Kharif     ,Dry chillies,191,175
Madhya Pradesh,BHIND,2012,Kharif     ,Groundnut,405,198
Madhya Pradesh,BHIND,2012,Kharif     ,Jowar,44234,82532
Madhya Pradesh,BHIND,2012,Kharif     ,Maize,1937,4967
Madhya Pradesh,BHIND,2012,Kharif     ,Moong(Green Gram),42864,26387
Madhya Pradesh,BHIND,2012,Kharif     ,Niger seed,2003,478
Madhya Pradesh,BHIND,2012,Kharif     ,Onion,289,1534
Madhya Pradesh,BHIND,2012,Kharif     ,Other Kharif pulses,2083,1270
Madhya Pradesh,BHIND,2012,Kharif     ,Potato,66,421
Madhya Pradesh,BHIND,2012,Kharif     ,Rice,4939,4880
Madhya Pradesh,BHIND,2012,Kharif     ,Sesamum,3086,1686
Madhya Pradesh,BHIND,2012,Kharif     ,Small millets,31,10
Madhya Pradesh,BHIND,2012,Kharif     ,Soyabean,77187,115271
Madhya Pradesh,BHIND,2012,Kharif     ,Sunflower,2514,1364
Madhya Pradesh,BHIND,2012,Kharif     ,Urad,44231,28489
Madhya Pradesh,BHIND,2012,Rabi       ,Dry chillies,28,77
Madhya Pradesh,BHIND,2012,Rabi       ,Gram,47003,37464
Madhya Pradesh,BHIND,2012,Rabi       ,Groundnut,329,556
Madhya Pradesh,BHIND,2012,Rabi       ,Jowar,20467,16838
Madhya Pradesh,BHIND,2012,Rabi       ,Linseed,525,92
Madhya Pradesh,BHIND,2012,Rabi       ,Maize,444,1344
Madhya Pradesh,BHIND,2012,Rabi       ,Onion,570,4148
Madhya Pradesh,BHIND,2012,Rabi       ,Other  Rabi pulses,116,53
Madhya Pradesh,BHIND,2012,Rabi       ,Potato,92,1562
Madhya Pradesh,BHIND,2012,Rabi       ,Safflower,11441,11162
Madhya Pradesh,BHIND,2012,Rabi       ,Sunflower,1874,1004
Madhya Pradesh,BHIND,2012,Rabi       ,Wheat,6878,9422
Madhya Pradesh,BHIND,2012,Summer     ,Dry chillies,5,14
Madhya Pradesh,BHIND,2012,Summer     ,Groundnut,379,311
Madhya Pradesh,BHIND,2012,Summer     ,Jowar,44,72
Madhya Pradesh,BHIND,2012,Summer     ,Maize,337,1158
Madhya Pradesh,BHIND,2012,Summer     ,Onion,20,113
Madhya Pradesh,BHIND,2012,Summer     ,Potato,4,87
Madhya Pradesh,BHIND,2012,Summer     ,Sunflower,294,294
Madhya Pradesh,BHIND,2012,WholeYear ,Cashewnut,61,49
Madhya Pradesh,BHIND,2012,WholeYear ,Coconut ,21,207
Madhya Pradesh,BHIND,2012,WholeYear ,Coriander,64,17
Madhya Pradesh,BHIND,2012,WholeYear ,Dry ginger,1285,40938
Madhya Pradesh,BHIND,2012,WholeYear ,Garlic,128,167
Madhya Pradesh,BHIND,2012,WholeYear ,Mesta,323,366
Madhya Pradesh,BHIND,2012,WholeYear ,Sannhamp,97,24
Madhya Pradesh,BHIND,2012,WholeYear ,Sugarcane,31522,2186051
Madhya Pradesh,BHIND,2012,WholeYear ,Turmeric,130,610
Madhya Pradesh,BHIND,2013,Kharif     ,Arhar/Tur,73270,59305
Madhya Pradesh,BHIND,2013,Kharif     ,Bajra,2939,3356
Madhya Pradesh,BHIND,2013,Kharif     ,Castor seed,8,7
Madhya Pradesh,BHIND,2013,Kharif     ,Cotton(lint),319,945
Madhya Pradesh,BHIND,2013,Kharif     ,Cowpea(Lobia),204,76
Madhya Pradesh,BHIND,2013,Kharif     ,Dry chillies,1717,1904
Madhya Pradesh,BHIND,2013,Kharif     ,Groundnut,363,172
Madhya Pradesh,BHIND,2013,Kharif     ,Horse-gram,16,8
Madhya Pradesh,BHIND,2013,Kharif     ,Jowar,37997,53352
Madhya Pradesh,BHIND,2013,Kharif     ,Maize,2145,8359
Madhya Pradesh,BHIND,2013,Kharif     ,Moong(Green Gram),35857,15295
Madhya Pradesh,BHIND,2013,Kharif     ,Niger seed,1179,281
Madhya Pradesh,BHIND,2013,Kharif     ,Onion,343,2269
Madhya Pradesh,BHIND,2013,Kharif     ,Other Kharif pulses,1028,859
Madhya Pradesh,BHIND,2013,Kharif     ,Potato,49,322
Madhya Pradesh,BHIND,2013,Kharif     ,Rapeseed &Mustard,159,45
Madhya Pradesh,BHIND,2013,Kharif     ,Rice,3572,5541
Madhya Pradesh,BHIND,2013,Kharif     ,Sesamum,2546,1171
Madhya Pradesh,BHIND,2013,Kharif     ,Small millets,29,11
Madhya Pradesh,BHIND,2013,Kharif     ,Soyabean,109391,174900
Madhya Pradesh,BHIND,2013,Kharif     ,Sunflower,1780,834
Madhya Pradesh,BHIND,2013,Kharif     ,Urad,32928,16266
Madhya Pradesh,BHIND,2013,Rabi       ,Dry chillies,31,59
Madhya Pradesh,BHIND,2013,Rabi       ,Gram,50943,39733
Madhya Pradesh,BHIND,2013,Rabi       ,Jowar,24711,20072
Madhya Pradesh,BHIND,2013,Rabi       ,Linseed,439,131
Madhya Pradesh,BHIND,2013,Rabi       ,Maize,451,1381
Madhya Pradesh,BHIND,2013,Rabi       ,Onion,455,5443
Madhya Pradesh,BHIND,2013,Rabi       ,Other  Rabi pulses,434,156
Madhya Pradesh,BHIND,2013,Rabi       ,Potato,130,1978
Madhya Pradesh,BHIND,2013,Rabi       ,Safflower,11513,11725
Madhya Pradesh,BHIND,2013,Rabi       ,Sunflower,2262,810
Madhya Pradesh,BHIND,2013,Rabi       ,Wheat,6656,8498
Madhya Pradesh,BHIND,2013,Summer     ,Dry chillies,30,80
Madhya Pradesh,BHIND,2013,Summer     ,Groundnut,574,511
Madhya Pradesh,BHIND,2013,Summer     ,Maize,170,552
Madhya Pradesh,BHIND,2013,Summer     ,Onion,123,966
Madhya Pradesh,BHIND,2013,Summer     ,Potato,26,365
Madhya Pradesh,BHIND,2013,Summer     ,Sunflower,247,246
Madhya Pradesh,BHIND,2013,WholeYear ,Cashewnut,62,55
Madhya Pradesh,BHIND,2013,WholeYear ,Coconut ,29,230
Madhya Pradesh,BHIND,2013,WholeYear ,Coriander,55,17
Madhya Pradesh,BHIND,2013,WholeYear ,Dry ginger,775,12683
Madhya Pradesh,BHIND,2013,WholeYear ,Garlic,93,98
Madhya Pradesh,BHIND,2013,WholeYear ,Mesta,146,226
Madhya Pradesh,BHIND,2013,WholeYear ,Sannhamp,120,30
Madhya Pradesh,BHIND,2013,WholeYear ,Sugarcane,26490,1937744
Madhya Pradesh,BHIND,2013,WholeYear ,Turmeric,79,185
Madhya Pradesh,BHIND,2014,Kharif     ,Arhar/Tur,65965,44243
Madhya Pradesh,BHIND,2014,Kharif     ,Bajra,3724,3743
Madhya Pradesh,BHIND,2014,Kharif     ,Castor seed,11,7
Madhya Pradesh,BHIND,2014,Kharif     ,Cotton(lint),291,794
Madhya Pradesh,BHIND,2014,Kharif     ,Cowpea(Lobia),54,24
Madhya Pradesh,BHIND,2014,Kharif     ,Dry chillies,284,321
Madhya Pradesh,BHIND,2014,Kharif     ,Groundnut,243,62
Madhya Pradesh,BHIND,2014,Kharif     ,Jowar,24725,29948
Madhya Pradesh,BHIND,2014,Kharif     ,Maize,1065,1329
Madhya Pradesh,BHIND,2014,Kharif     ,Moong(Green Gram),29743,5990
Madhya Pradesh,BHIND,2014,Kharif     ,Niger seed,1120,357
Madhya Pradesh,BHIND,2014,Kharif     ,Onion,170,873
Madhya Pradesh,BHIND,2014,Kharif     ,Other Kharif pulses,401,341
Madhya Pradesh,BHIND,2014,Kharif     ,Potato,66,406
Madhya Pradesh,BHIND,2014,Kharif     ,Rapeseed &Mustard,50,11
Madhya Pradesh,BHIND,2014,Kharif     ,Rice,2063,1989
Madhya Pradesh,BHIND,2014,Kharif     ,Sesamum,2054,507
Madhya Pradesh,BHIND,2014,Kharif     ,Small millets,20,7
Madhya Pradesh,BHIND,2014,Kharif     ,Soyabean,120020,68525
Madhya Pradesh,BHIND,2014,Kharif     ,Sunflower,1014,412
Madhya Pradesh,BHIND,2014,Kharif     ,Urad,23718,5250
Madhya Pradesh,BHIND,2014,Rabi       ,Dry chillies,32,60
Madhya Pradesh,BHIND,2014,Rabi       ,Gram,25973,14138
Madhya Pradesh,BHIND,2014,Rabi       ,Jowar,15021,10346
Madhya Pradesh,BHIND,2014,Rabi       ,Linseed,150,47
Madhya Pradesh,BHIND,2014,Rabi       ,Maize,396,1337
Madhya Pradesh,BHIND,2014,Rabi       ,Onion,389,4510
Madhya Pradesh,BHIND,2014,Rabi       ,Other  Rabi pulses,188,72
Madhya Pradesh,BHIND,2014,Rabi       ,Potato,53,816
